order_id,user_key,paid_at,campaign_id,variant,channel,location_id,audience,status,gross_cents,merchant_discount_cents,platform_discount_cents,refund_cents,cost_cents
tencent_game_return_ops_o_0577,tencent_game_return_ops_u_0577,2026-07-19T14:41:00,tencent_game_return_ops,阶段任务,game_client,server_east,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0578,tencent_game_return_ops_u_0578,2026-07-20T15:42:00,tencent_game_return_ops,登录礼包,wechat_game,server_east,returning_30d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0579,tencent_game_return_ops_u_0579,2026-07-21T16:43:00,tencent_game_return_ops,阶段任务,wechat_game,server_east,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0607,tencent_game_return_ops_u_0607,2026-07-21T11:11:00,tencent_game_return_ops,阶段任务,game_client,server_west,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0614,tencent_game_return_ops_u_0614,2026-07-21T18:18:00,tencent_game_return_ops,登录礼包,wechat_game,server_east,returning_30d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0625,tencent_game_return_ops_u_0625,2026-07-18T18:29:00,tencent_game_return_ops,阶段任务,game_client,server_west,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0631,tencent_game_return_ops_u_0631,2026-07-17T13:35:00,tencent_game_return_ops,阶段任务,game_client,server_east,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0635,tencent_game_return_ops_u_0635,2026-07-21T17:39:00,tencent_game_return_ops,阶段任务,wegame,server_east,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0665,tencent_game_return_ops_u_0665,2026-07-16T14:09:00,tencent_game_return_ops,阶段任务,wegame,server_west,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0721,tencent_game_return_ops_u_0721,2026-07-16T15:05:00,tencent_game_return_ops,阶段任务,game_client,server_east,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0740,tencent_game_return_ops_u_0740,2026-07-21T12:24:00,tencent_game_return_ops,登录礼包,wechat_game,server_east,returning_30d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0773,tencent_game_return_ops_u_0773,2026-07-19T12:57:00,tencent_game_return_ops,阶段任务,wegame,server_west,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0779,tencent_game_return_ops_u_0779,2026-07-18T19:03:00,tencent_game_return_ops,阶段任务,wegame,server_east,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0781,tencent_game_return_ops_u_0781,2026-07-20T09:05:00,tencent_game_return_ops,阶段任务,game_client,server_south,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0784,tencent_game_return_ops_u_0784,2026-07-16T12:08:00,tencent_game_return_ops,登录礼包,wegame,server_south,returning_60d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0794,tencent_game_return_ops_u_0794,2026-07-19T11:18:00,tencent_game_return_ops,登录礼包,wechat_game,server_east,returning_30d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0801,tencent_game_return_ops_u_0801,2026-07-19T18:25:00,tencent_game_return_ops,阶段任务,wechat_game,server_south,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0829,tencent_game_return_ops_u_0829,2026-07-19T13:53:00,tencent_game_return_ops,阶段任务,game_client,server_east,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0832,tencent_game_return_ops_u_0832,2026-07-22T16:56:00,tencent_game_return_ops,登录礼包,wegame,server_east,returning_60d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0839,tencent_game_return_ops_u_0839,2026-07-22T13:03:00,tencent_game_return_ops,阶段任务,wegame,server_south,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0842,tencent_game_return_ops_u_0842,2026-07-18T15:06:00,tencent_game_return_ops,登录礼包,wechat_game,server_west,returning_30d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0843,tencent_game_return_ops_u_0843,2026-07-19T16:07:00,tencent_game_return_ops,阶段任务,wechat_game,server_west,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0849,tencent_game_return_ops_u_0849,2026-07-18T11:13:00,tencent_game_return_ops,阶段任务,wechat_game,server_east,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0863,tencent_game_return_ops_u_0863,2026-07-18T14:27:00,tencent_game_return_ops,阶段任务,wegame,server_west,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0867,tencent_game_return_ops_u_0867,2026-07-22T18:31:00,tencent_game_return_ops,阶段任务,wechat_game,server_east,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0874,tencent_game_return_ops_u_0874,2026-07-22T14:38:00,tencent_game_return_ops,登录礼包,wegame,server_south,returning_60d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_0897,tencent_game_return_ops_u_0897,2026-07-17T16:01:00,tencent_game_return_ops,阶段任务,wechat_game,server_west,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0909,tencent_game_return_ops_u_0909,2026-07-22T16:13:00,tencent_game_return_ops,阶段任务,wechat_game,server_south,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0945,tencent_game_return_ops_u_0945,2026-07-16T19:49:00,tencent_game_return_ops,阶段任务,wechat_game,server_south,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0959,tencent_game_return_ops_u_0959,2026-07-16T12:03:00,tencent_game_return_ops,阶段任务,wegame,server_east,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_0992,tencent_game_return_ops_u_0992,2026-07-21T11:36:00,tencent_game_return_ops,登录礼包,wechat_game,server_east,returning_30d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_1010,tencent_game_return_ops_u_1010,2026-07-18T18:54:00,tencent_game_return_ops,登录礼包,wechat_game,server_east,returning_30d,completed,4800,300,0,0,1300
tencent_game_return_ops_o_1025,tencent_game_return_ops_u_1025,2026-07-19T11:09:00,tencent_game_return_ops,阶段任务,wegame,server_west,returning_60d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_1051,tencent_game_return_ops_u_1051,2026-07-17T15:35:00,tencent_game_return_ops,阶段任务,game_client,server_south,returning_30d,completed,5600,450,0,0,1550
tencent_game_return_ops_o_1065,tencent_game_return_ops_u_1065,2026-07-17T18:49:00,tencent_game_return_ops,阶段任务,wechat_game,server_east,returning_60d,completed,5600,450,0,0,1550
tencent_private_retail_base_o_0000,tencent_private_retail_base_u_0000,2026-07-30T09:00:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,500,3200
tencent_private_retail_base_o_0001,tencent_private_retail_base_u_0001,2026-07-31T10:01:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0002,tencent_private_retail_base_u_0002,2026-08-01T11:02:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0003,tencent_private_retail_base_u_0003,2026-08-02T12:03:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0004,tencent_private_retail_base_u_0004,2026-08-03T13:04:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0005,tencent_private_retail_base_u_0005,2026-08-04T14:05:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0006,tencent_private_retail_base_u_0006,2026-08-05T15:06:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0007,tencent_private_retail_base_u_0007,2026-07-30T16:07:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0008,tencent_private_retail_base_u_0008,2026-07-31T17:08:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0009,tencent_private_retail_base_u_0009,2026-08-01T18:09:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0010,tencent_private_retail_base_u_0010,2026-08-02T19:10:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0011,tencent_private_retail_base_u_0011,2026-08-03T09:11:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0012,tencent_private_retail_base_u_0012,2026-08-04T10:12:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0013,tencent_private_retail_base_u_0013,2026-08-05T11:13:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0014,tencent_private_retail_base_u_0014,2026-07-30T12:14:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0015,tencent_private_retail_base_u_0015,2026-07-31T13:15:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0016,tencent_private_retail_base_u_0016,2026-08-01T14:16:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0017,tencent_private_retail_base_u_0017,2026-08-02T15:17:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0018,tencent_private_retail_base_u_0018,2026-08-03T16:18:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0019,tencent_private_retail_base_u_0019,2026-08-04T17:19:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0020,tencent_private_retail_base_u_0020,2026-08-05T18:20:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0021,tencent_private_retail_base_u_0021,2026-07-30T19:21:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0022,tencent_private_retail_base_u_0022,2026-07-31T09:22:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0023,tencent_private_retail_base_u_0023,2026-08-01T10:23:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0024,tencent_private_retail_base_u_0024,2026-08-02T11:24:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0025,tencent_private_retail_base_u_0025,2026-08-03T12:25:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0026,tencent_private_retail_base_u_0026,2026-08-04T13:26:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0027,tencent_private_retail_base_u_0027,2026-08-05T14:27:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0028,tencent_private_retail_base_u_0028,2026-07-30T15:28:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0029,tencent_private_retail_base_u_0029,2026-07-31T16:29:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0030,tencent_private_retail_base_u_0030,2026-08-01T17:30:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0031,tencent_private_retail_base_u_0031,2026-08-02T18:31:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0032,tencent_private_retail_base_u_0032,2026-08-03T19:32:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0033,tencent_private_retail_base_u_0033,2026-08-04T09:33:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0034,tencent_private_retail_base_u_0034,2026-08-05T10:34:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0035,tencent_private_retail_base_u_0035,2026-07-30T11:35:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0036,tencent_private_retail_base_u_0036,2026-07-31T12:36:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0037,tencent_private_retail_base_u_0037,2026-08-01T13:37:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,500,3200
tencent_private_retail_base_o_0038,tencent_private_retail_base_u_0038,2026-08-02T14:38:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0039,tencent_private_retail_base_u_0039,2026-08-03T15:39:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0040,tencent_private_retail_base_u_0040,2026-08-04T16:40:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0041,tencent_private_retail_base_u_0041,2026-08-05T17:41:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0042,tencent_private_retail_base_u_0042,2026-07-30T18:42:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0043,tencent_private_retail_base_u_0043,2026-07-31T19:43:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0044,tencent_private_retail_base_u_0044,2026-08-01T09:44:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0045,tencent_private_retail_base_u_0045,2026-08-02T10:45:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0046,tencent_private_retail_base_u_0046,2026-08-03T11:46:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0047,tencent_private_retail_base_u_0047,2026-08-04T12:47:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0048,tencent_private_retail_base_u_0048,2026-08-05T13:48:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0049,tencent_private_retail_base_u_0049,2026-07-30T14:49:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0050,tencent_private_retail_base_u_0050,2026-07-31T15:50:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0051,tencent_private_retail_base_u_0051,2026-08-01T16:51:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0052,tencent_private_retail_base_u_0052,2026-08-02T17:52:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0053,tencent_private_retail_base_u_0053,2026-08-03T18:53:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0054,tencent_private_retail_base_u_0054,2026-08-04T19:54:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0055,tencent_private_retail_base_u_0055,2026-08-05T09:55:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0056,tencent_private_retail_base_u_0056,2026-07-30T10:56:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0057,tencent_private_retail_base_u_0057,2026-07-31T11:57:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0058,tencent_private_retail_base_u_0058,2026-08-01T12:58:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0059,tencent_private_retail_base_u_0059,2026-08-02T13:59:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0060,tencent_private_retail_base_u_0060,2026-08-03T14:00:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0061,tencent_private_retail_base_u_0061,2026-08-04T15:01:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0062,tencent_private_retail_base_u_0062,2026-08-05T16:02:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0063,tencent_private_retail_base_u_0063,2026-07-30T17:03:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0064,tencent_private_retail_base_u_0064,2026-07-31T18:04:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0065,tencent_private_retail_base_u_0065,2026-08-01T19:05:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0066,tencent_private_retail_base_u_0066,2026-08-02T09:06:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0067,tencent_private_retail_base_u_0067,2026-08-03T10:07:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0068,tencent_private_retail_base_u_0068,2026-08-04T11:08:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0069,tencent_private_retail_base_u_0069,2026-08-05T12:09:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0070,tencent_private_retail_base_u_0070,2026-07-30T13:10:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0071,tencent_private_retail_base_u_0071,2026-07-31T14:11:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0072,tencent_private_retail_base_u_0072,2026-08-01T15:12:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0073,tencent_private_retail_base_u_0073,2026-08-02T16:13:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0074,tencent_private_retail_base_u_0074,2026-08-03T17:14:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,500,3200
tencent_private_retail_base_o_0075,tencent_private_retail_base_u_0075,2026-08-04T18:15:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0076,tencent_private_retail_base_u_0076,2026-08-05T19:16:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0077,tencent_private_retail_base_u_0077,2026-07-30T09:17:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0078,tencent_private_retail_base_u_0078,2026-07-31T10:18:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0079,tencent_private_retail_base_u_0079,2026-08-01T11:19:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0080,tencent_private_retail_base_u_0080,2026-08-02T12:20:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0081,tencent_private_retail_base_u_0081,2026-08-03T13:21:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0082,tencent_private_retail_base_u_0082,2026-08-04T14:22:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0083,tencent_private_retail_base_u_0083,2026-08-05T15:23:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0084,tencent_private_retail_base_u_0084,2026-07-30T16:24:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0085,tencent_private_retail_base_u_0085,2026-07-31T17:25:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0086,tencent_private_retail_base_u_0086,2026-08-01T18:26:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0087,tencent_private_retail_base_u_0087,2026-08-02T19:27:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0088,tencent_private_retail_base_u_0088,2026-08-03T09:28:00,,单券承接,mini_program,store_central,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0089,tencent_private_retail_base_u_0089,2026-08-04T10:29:00,,内容与券联动,video_account,store_south,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0090,tencent_private_retail_base_u_0090,2026-08-05T11:30:00,,单券承接,official_account,store_north,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0091,tencent_private_retail_base_u_0091,2026-07-30T12:31:00,,内容与券联动,mini_program,store_central,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0092,tencent_private_retail_base_u_0092,2026-07-31T13:32:00,,单券承接,video_account,store_south,member_active,completed,7400,0,0,0,3200
tencent_private_retail_base_o_0093,tencent_private_retail_base_u_0093,2026-08-01T14:33:00,,内容与券联动,official_account,store_north,member_dormant,completed,7400,0,0,0,3200
tencent_private_retail_o_0040,tencent_private_retail_u_0040,2026-08-11T16:44:00,tencent_private_retail,单券承接,video_account,store_north,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0069,tencent_private_retail_u_0069,2026-08-12T12:13:00,tencent_private_retail,内容与券联动,mini_program,store_south,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0082,tencent_private_retail_u_0082,2026-08-11T14:26:00,tencent_private_retail,单券承接,video_account,store_central,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0083,tencent_private_retail_u_0083,2026-08-12T15:27:00,tencent_private_retail,内容与券联动,video_account,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0091,tencent_private_retail_u_0091,2026-08-06T12:35:00,tencent_private_retail,内容与券联动,official_account,store_north,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0097,tencent_private_retail_u_0097,2026-08-12T18:41:00,tencent_private_retail,内容与券联动,official_account,store_central,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0098,tencent_private_retail_u_0098,2026-08-06T19:42:00,tencent_private_retail,单券承接,mini_program,store_central,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0104,tencent_private_retail_u_0104,2026-08-12T14:48:00,tencent_private_retail,单券承接,mini_program,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0142,tencent_private_retail_u_0142,2026-08-08T19:26:00,tencent_private_retail,单券承接,video_account,store_south,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0144,tencent_private_retail_u_0144,2026-08-10T10:28:00,tencent_private_retail,单券承接,official_account,store_north,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0145,tencent_private_retail_u_0145,2026-08-11T11:29:00,tencent_private_retail,内容与券联动,official_account,store_north,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0153,tencent_private_retail_u_0153,2026-08-12T19:37:00,tencent_private_retail,内容与券联动,mini_program,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0166,tencent_private_retail_u_0166,2026-08-11T10:50:00,tencent_private_retail,单券承接,video_account,store_north,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0169,tencent_private_retail_u_0169,2026-08-07T13:53:00,tencent_private_retail,内容与券联动,official_account,store_central,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0176,tencent_private_retail_u_0176,2026-08-07T10:00:00,tencent_private_retail,单券承接,mini_program,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0188,tencent_private_retail_u_0188,2026-08-12T10:12:00,tencent_private_retail,单券承接,mini_program,store_central,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0189,tencent_private_retail_u_0189,2026-08-06T11:13:00,tencent_private_retail,内容与券联动,mini_program,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0191,tencent_private_retail_u_0191,2026-08-08T13:15:00,tencent_private_retail,内容与券联动,video_account,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0194,tencent_private_retail_u_0194,2026-08-11T16:18:00,tencent_private_retail,单券承接,mini_program,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0202,tencent_private_retail_u_0202,2026-08-12T13:26:00,tencent_private_retail,单券承接,video_account,store_north,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0216,tencent_private_retail_u_0216,2026-08-12T16:40:00,tencent_private_retail,单券承接,official_account,store_north,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0257,tencent_private_retail_u_0257,2026-08-11T13:21:00,tencent_private_retail,内容与券联动,video_account,store_north,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0266,tencent_private_retail_u_0266,2026-08-06T11:30:00,tencent_private_retail,单券承接,mini_program,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0282,tencent_private_retail_u_0282,2026-08-08T16:46:00,tencent_private_retail,单券承接,official_account,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0300,tencent_private_retail_u_0300,2026-08-12T12:04:00,tencent_private_retail,单券承接,official_account,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0315,tencent_private_retail_u_0315,2026-08-06T16:19:00,tencent_private_retail,内容与券联动,mini_program,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0320,tencent_private_retail_u_0320,2026-08-11T10:24:00,tencent_private_retail,单券承接,mini_program,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0349,tencent_private_retail_u_0349,2026-08-12T17:53:00,tencent_private_retail,内容与券联动,official_account,store_central,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0364,tencent_private_retail_u_0364,2026-08-06T10:08:00,tencent_private_retail,单券承接,video_account,store_north,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0371,tencent_private_retail_u_0371,2026-08-06T17:15:00,tencent_private_retail,内容与券联动,video_account,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0389,tencent_private_retail_u_0389,2026-08-10T13:33:00,tencent_private_retail,内容与券联动,video_account,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0423,tencent_private_retail_u_0423,2026-08-09T14:07:00,tencent_private_retail,内容与券联动,mini_program,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0438,tencent_private_retail_u_0438,2026-08-10T18:22:00,tencent_private_retail,单券承接,official_account,store_central,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0441,tencent_private_retail_u_0441,2026-08-06T10:25:00,tencent_private_retail,内容与券联动,mini_program,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0460,tencent_private_retail_u_0460,2026-08-11T18:44:00,tencent_private_retail,单券承接,video_account,store_central,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0494,tencent_private_retail_u_0494,2026-08-10T19:18:00,tencent_private_retail,单券承接,mini_program,store_central,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0498,tencent_private_retail_u_0498,2026-08-07T12:22:00,tencent_private_retail,单券承接,official_account,store_south,member_active,completed,7200,1000,400,0,3100
